"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.539300623E2,-1.113388538E0,-1.665802002E0,1.818522692E0
1.539348252E2,-1.425693512E0,-1.147198200E0,2.334867239E0
1.539395881E2,-1.751404285E0,-7.395248413E-1,2.755537033E0
1.539443510E2,-2.158040047E0,-3.927898407E-1,2.921736002E0
1.539491140E2,-2.596113682E0,-5.898189545E-2,2.745404243E0
1.539538769E2,-3.059439182E0,1.716527939E-1,2.154175520E0
1.539586398E2,-3.570580959E0,3.719606400E-1,1.186640263E0
1.539634027E2,-4.130739212E0,8.158340454E-1,2.215621471E-1
1.539681656E2,-4.746253014E0,1.502067566E0,-4.688336849E-1
1.539729285E2,-5.133910179E0,2.362445831E0,-1.164897442E0
1.539776915E2,-5.121896744E0,3.252210617E0,-1.615652800E0
1.539824544E2,-4.690449238E0,4.055214882E0,-1.593416095E0
1.539872173E2,-3.930964470E0,4.843730927E0,-8.638591766E-1
1.539919802E2,-2.969407320E0,5.476642609E0,3.604121208E-1
1.539967431E2,-1.751527548E0,5.776634216E0,1.768923283E0
1.540015060E2,-2.845835686E-1,5.702659607E0,3.071490288E0
1.540062690E2,1.053713799E0,5.447875023E0,4.171780586E0
1.540110319E2,2.126685143E0,5.006844521E0,5.061572075E0
1.540157948E2,2.578589916E0,4.498435020E0,5.739329338E0
1.540205577E2,2.494736195E0,3.950821877E0,5.805729866E0
1.540253206E2,1.898192286E0,3.507307053E0,5.491168022E0
1.540300835E2,9.390327930E-1,3.144089699E0,4.878623009E0
1.540348465E2,-2.962490320E-1,2.928369522E0,4.162597179E0
1.540396094E2,-1.618867636E0,2.822010994E0,3.621136904E0
1.540443722E2,-2.944881439E0,2.743481636E0,3.198676348E0
1.540491352E2,-4.063017368E0,2.653896332E0,2.857886076E0
1.540538981E2,-4.912259102E0,2.561900139E0,2.552804708E0
1.540586610E2,-5.533937454E0,2.456995964E0,2.268538952E0
1.540634239E2,-5.887887955E0,2.352806091E0,2.085070133E0
1.540681868E2,-6.065029144E0,2.253606796E0,1.907238483E0
1.540729497E2,-5.995249271E0,2.137804985E0,1.674956083E0
1.540777127E2,-5.697907925E0,1.941207886E0,1.420890808E0
1.540824756E2,-5.224258900E0,1.707580566E0,1.160627365E0
1.540872385E2,-4.600224495E0,1.554951668E0,8.187456131E-1
1.540920014E2,-3.821860313E0,1.302601814E0,5.372686386E-1
1.540967643E2,-2.892078400E0,1.071206093E0,3.095817566E-1
1.541015272E2,-1.952843785E0,8.616580963E-1,1.626176834E-1
1.541062902E2,-1.010277033E0,6.697101593E-1,6.665253639E-2
1.541110531E2,-1.305483878E-1,4.144334793E-1,-2.670621872E-2
1.541158160E2,6.482698917E-1,1.055316925E-1,-7.912707329E-2
1.541205789E2,1.176909685E0,-1.328563690E-1,-8.521103859E-2
1.541253418E2,1.427122712E0,-3.465709686E-1,-2.012085915E-2
1.541301047E2,1.398158908E0,-5.791826248E-1,1.031196117E-1
1.541348677E2,1.164714217E0,-8.217430115E-1,3.003818989E-1
1.541396306E2,7.483942509E-1,-1.082159996E0,4.945290089E-1
1.541443935E2,2.997128665E-1,-1.396961689E0,6.130323410E-1
1.541491564E2,-1.070594490E-1,-1.666297436E0,6.452410221E-1
1.541539193E2,-4.599471986E-1,-1.928964138E0,6.518588066E-1
1.541586822E2,-7.012913227E-1,-2.154376030E0,7.149288654E-1
1.541634452E2,-8.974637985E-1,-2.436254978E0,8.064293861E-1
1.541682080E2,-9.274970293E-1,-2.789339066E0,8.195877075E-1
1.541729709E2,-9.230992794E-1,-3.127912998E0,8.173813820E-1
1.541777339E2,-7.094509602E-1,-3.488104343E0,8.194258213E-1
1.541824968E2,-4.965816736E-1,-3.693398952E0,8.527519703E-1
1.541872597E2,-2.499908209E-1,-3.892416477E0,8.581576347E-1
1.541920226E2,1.295191348E-1,-4.128230572E0,8.812451363E-1
1.541967855E2,6.170663238E-1,-4.439039230E0,9.675068855E-1
1.542015484E2,1.240919828E0,-4.757594585E0,8.965878487E-1
1.542063114E2,1.828500509E0,-4.930862904E0,6.495046616E-1
1.542110743E2,2.166608095E0,-5.116511345E0,2.188489437E-1
1.542158372E2,2.435872078E0,-5.340303421E0,-2.385082245E-1
1.542206001E2,2.594023705E0,-5.541845798E0,-5.613336563E-1
1.542253630E2,2.586590528E0,-5.732401848E0,-1.102688551E0
1.542301259E2,2.406640291E0,-5.901701450E0,-1.744447231E0
1.542348889E2,2.132920742E0,-6.037071705E0,-2.418919802E0
1.542396518E2,1.743139505E0,-6.094831467E0,-3.048894167E0
1.542444147E2,1.293420672E0,-6.119879723E0,-3.499723434E0
1.542491776E2,8.012295365E-1,-6.090282917E0,-3.753754139E0
1.542539405E2,3.508290648E-1,-5.970119953E0,-3.818898678E0
1.542587034E2,2.657030523E-2,-5.745188713E0,-3.717015982E0
1.542634663E2,-2.757812738E-1,-5.344026566E0,-3.429103374E0
1.542682292E2,-5.882224441E-1,-4.848292351E0,-2.928772449E0
1.542729921E2,-7.464485765E-1,-4.308637619E0,-2.143837452E0
1.542777551E2,-7.435780168E-1,-3.759160519E0,-1.228565454E0
1.542825180E2,-5.293357372E-1,-3.236435413E0,-2.243561745E-1
1.542872809E2,-6.770621240E-2,-2.786755562E0,1.064586878E0
1.542920438E2,4.524135590E-1,-2.181603909E0,2.399055243E0
1.542968067E2,9.185090065E-1,-1.424610615E0,3.788827896E0
1.543015696E2,1.402158260E0,-5.551309586E-1,4.999689102E0
1.543063326E2,1.989450693E0,3.852558136E-2,6.362082481E0
1.543110955E2,2.461609602E0,3.748922348E-1,7.023120880E0
1.543158584E2,2.825506210E0,5.157861710E-1,7.162958145E0
1.543206213E2,3.074022532E0,5.260572433E-1,6.546576500E0
1.543253842E2,3.091781378E0,5.169868469E-1,4.946074009E0
1.543301471E2,2.749668360E0,5.480508804E-1,3.213848114E0
1.543349100E2,2.208937407E0,4.615917206E-1,2.096691847E0
1.543396729E2,1.731206656E0,4.514703751E-1,7.549300194E-1
1.543444358E2,1.251221776E0,7.540025711E-1,-7.421958447E-1
1.543491988E2,7.666930556E-1,1.336677551E0,-1.998757362E0
1.543539617E2,2.909337282E-1,2.010782242E0,-2.671825647E0
1.543587246E2,1.659814119E-1,2.348258972E0,-2.799258471E0
1.543634875E2,1.679149270E-1,2.513670921E0,-2.609959364E0
1.543682504E2,1.694681495E-2,2.587487221E0,-2.452890635E0
1.543730133E2,-2.602626979E-1,2.545046806E0,-2.031158924E0
1.543777763E2,-6.921107173E-1,2.495676994E0,-1.380479932E0
1.543825392E2,-1.194203138E0,2.541501999E0,-5.415607691E-1
1.543873020E2,-1.632408381E0,2.598107338E0,3.922605515E-1
1.543920650E2,-1.991951942E0,2.829617500E0,1.256256819E0
1.543968279E2,-2.324337006E0,3.242189407E0,2.034059048E0
1.544015908E2,-2.519664764E0,3.662773132E0,2.721084833E0
1.544063537E2,-2.430658340E0,3.918718338E0,3.300308466E0
1.544111166E2,-2.138301134E0,4.105566025E0,3.789647102E0
1.544158795E2,-1.602990866E0,4.285614967E0,4.119956017E0
1.544206425E2,-9.090505838E-1,4.538048744E0,4.262032509E0
1.544254054E2,-1.811111420E-1,4.770089149E0,4.286320686E0
1.544301683E2,4.827409089E-1,4.886671066E0,4.275082588E0
1.544349312E2,1.109064341E0,4.881161690E0,4.203123093E0
1.544396941E2,1.736356497E0,4.730100632E0,3.947484016E0
1.544444570E2,2.290552616E0,4.462513924E0,3.457288742E0
1.544492199E2,2.747241259E0,4.062051773E0,2.839042902E0
1.544539828E2,3.146098137E0,3.579328537E0,2.091389656E0
1.544587457E2,3.432838440E0,3.079212189E0,1.318229198E0
1.544635086E2,3.502647877E0,2.571555138E0,4.321193695E-1
1.544682716E2,3.432345629E0,2.094894409E0,-4.582917690E-1
1.544730345E2,3.262825489E0,1.616023064E0,-1.327988029E0
1.544777974E2,3.041864634E0,1.171080589E0,-2.192393064E0
1.544825603E2,2.726238251E0,7.817621231E-1,-2.980390549E0
1.544873232E2,2.341804504E0,4.027919769E-1,-3.603844643E0
1.544920861E2,2.043197632E0,1.298389435E-1,-4.000364304E0
1.544968490E2,1.611495495E0,-3.966617584E-2,-4.152377129E0
1.545016119E2,1.068702698E0,-1.013212204E-1,-4.039171219E0
1.545063748E2,5.224836469E-1,-1.967325211E-1,-3.689639568E0
1.545111378E2,-1.752795279E-2,-3.049907684E-1,-3.251896858E0
1.545159007E2,-4.721540511E-1,-4.984283447E-1,-2.876634359E0
1.545206636E2,-9.124869108E-1,-6.199483871E-1,-2.532810211E0
1.545254265E2,-1.346913099E0,-6.272487640E-1,-2.264145613E0
1.545301894E2,-1.513269186E0,-7.742729187E-1,-1.756437063E0
1.545349523E2,-1.509972692E0,-1.020690918E0,-1.250363708E0
1.545397152E2,-1.348744869E0,-1.271177292E0,-9.339516163E-1
1.545444781E2,-1.131351352E0,-1.440092087E0,-7.344286442E-1
1.545492410E2,-8.630923629E-1,-1.697330475E0,-6.348526478E-1
1.545540040E2,-4.531775117E-1,-2.009220600E0,-6.093149185E-1
1.545587669E2,-1.476219893E-1,-2.332330227E0,-7.592246532E-1
1.545635298E2,1.302050948E-1,-2.663666725E0,-9.786090851E-1
1.545682927E2,3.797906637E-1,-3.012111187E0,-1.147457123E0
1.545730556E2,5.451512337E-1,-3.319700718E0,-1.320063114E0
1.545778185E2,5.701503158E-1,-3.619445801E0,-1.624422073E0
1.545825814E2,5.849707127E-1,-3.937187195E0,-1.925270438E0
1.545873443E2,5.085836053E-1,-4.193682671E0,-2.134930134E0
1.545921072E2,3.190684021E-1,-4.367252350E0,-2.253900528E0
1.545968702E2,8.084028959E-3,-4.479406834E0,-2.265535593E0
1.546016331E2,-2.468997240E-1,-4.556736469E0,-2.047222614E0
1.546063960E2,-4.837943316E-1,-4.585398197E0,-1.977877617E0
1.546111589E2,-7.096116543E-1,-4.504055500E0,-1.759043336E0
1.546159218E2,-9.748092294E-1,-4.368796349E0,-1.493743539E0
1.546206847E2,-1.308299065E0,-4.218943119E0,-1.117750168E0
1.546254476E2,-1.679141164E0,-4.000451088E0,-6.749441624E-1
1.546302105E2,-2.012912750E0,-3.692546844E0,-3.460590839E-1
1.546349734E2,-2.390099049E0,-3.367407322E0,-1.521115303E-1
1.546397364E2,-2.715779781E0,-3.137425423E0,-1.668953896E-2
1.546444993E2,-2.891883612E0,-2.904139996E0,7.123160362E-2
1.546492622E2,-2.840872288E0,-2.614246368E0,1.674256325E-1
1.546540251E2,-2.678053379E0,-2.223994255E0,2.559447289E-1
1.546587880E2,-2.436636925E0,-1.792399883E0,3.113207817E-1
1.546635509E2,-2.134763956E0,-1.464404583E0,3.295819759E-1
1.546683138E2,-1.826454878E0,-1.133831024E0,3.089787960E-1
1.546730767E2,-1.554366827E0,-8.047294617E-1,4.773776531E-1
1.546778396E2,-1.345261693E0,-4.479017258E-1,8.022117615E-1
1.546826026E2,-1.200516105E0,-1.087627411E-1,1.197237968E0
1.546873655E2,-1.282673836E0,2.624979019E-1,1.653924942E0
1.546921284E2,-1.511338949E0,6.769886017E-1,2.145757914E0
1.546968913E2,-1.826292992E0,1.021389008E0,2.555732489E0
1.547016542E2,-2.268796444E0,1.313915253E0,2.814744234E0
1.547064171E2,-2.818778038E0,1.486805916E0,2.824633121E0
1.547111800E2,-3.370634079E0,1.606508255E0,2.610585690E0
1.547159429E2,-3.904685974E0,1.713449478E0,2.206269741E0
1.547207058E2,-4.218719006E0,1.774474144E0,1.713166952E0
1.547254688E2,-4.169042587E0,1.752170563E0,1.224365234E0
1.547302317E2,-3.815709829E0,1.686058998E0,8.272299767E-1
1.547349945E2,-3.312516928E0,1.809262276E0,5.398695469E-1
1.547397575E2,-2.749233007E0,2.096456528E0,3.162202835E-1
1.547445204E2,-2.178926468E0,2.486203194E0,2.067291737E-1
1.547492833E2,-1.575279474E0,2.711239815E0,4.635469913E-1
1.547540462E2,-6.966352463E-1,2.571285248E0,8.873662949E-1
1.547588091E2,2.730221152E-1,2.274699211E0,1.236702681E0
1.547635720E2,1.173120499E0,2.000765800E0,1.349329233E0
1.547683349E2,1.760457039E0,1.806669235E0,1.194311380E0
1.547730978E2,1.914281130E0,1.759033203E0,1.113732100E0
1.547778607E2,1.662506342E0,1.694990158E0,1.301226616E0
1.547826236E2,1.146555543E0,1.619168282E0,1.448609114E0
1.547873866E2,3.825546801E-1,1.636425018E0,1.523723841E0
1.547921495E2,-5.566257834E-1,1.741466522E0,1.626244307E0
1.547969124E2,-1.610329866E0,1.991053581E0,1.822478056E0
1.548016753E2,-2.655765295E0,2.253007889E0,2.052037001E0
1.548064382E2,-3.543508053E0,2.440661430E0,2.240315437E0
1.548112011E2,-4.259796143E0,2.565468788E0,2.307802439E0
1.548159640E2,-4.773482800E0,2.641372681E0,2.344354153E0
1.548207269E2,-5.059883595E0,2.696858406E0,2.300447941E0
1.548254898E2,-5.112580776E0,2.734266281E0,2.166887522E0
1.548302527E2,-4.895377159E0,2.808796883E0,1.962450266E0
1.548350156E2,-4.416691303E0,2.784574509E0,1.753332853E0
1.548397785E2,-3.657887459E0,2.626354218E0,1.593533039E0
1.548445415E2,-2.759811640E0,2.337151527E0,1.441460371E0
1.548493044E2,-1.783856392E0,2.015470505E0,1.219889641E0
1.548540673E2,-8.846564293E-1,1.752455711E0,9.209706783E-1
1.548588302E2,-2.066307515E-2,1.443110466E0,6.323668957E-1
1.548635931E2,7.371509075E-1,1.099751472E0,2.690906525E-1
1.548683560E2,1.326904058E0,8.135576248E-1,-1.296350956E-1
1.548731189E2,1.690514803E0,5.871458054E-1,-4.790692329E-1
1.548778818E2,1.855042458E0,3.059844971E-1,-7.109451294E-1
1.548826447E2,1.865993261E0,-1.774215698E-2,-8.473417759E-1
1.548874077E2,1.736866951E0,-3.169975281E-1,-9.025490284E-1
1.548921705E2,1.420748711E0,-5.704193115E-1,-7.681999207E-1
1.548969334E2,1.008696318E0,-7.831268311E-1,-4.741072655E-1
1.549016964E2,5.603558421E-1,-9.078226089E-1,-2.574658394E-2
1.549064593E2,1.524658650E-1,-1.091029167E0,4.187383652E-1
1.549112222E2,-1.094546095E-1,-1.266505241E0,8.424451351E-1
1.549159851E2,-3.445155621E-1,-1.533123016E0,1.350446463E0
1.549207480E2,-4.706951976E-1,-1.800854683E0,1.751144409E0
1.549255109E2,-5.130189061E-1,-2.072907448E0,1.977048635E0
1.549302738E2,-4.767579138E-1,-2.385899544E0,2.175612450E0
1.549350367E2,-2.973136306E-1,-2.697468758E0,2.314650774E0
1.549397996E2,-2.400563657E-2,-2.977099419E0,2.292339802E0
1.549445626E2,2.918781638E-1,-3.292117596E0,2.126104355E0
1.549493254E2,5.776799321E-1,-3.561375618E0,1.708644390E0
1.549540883E2,8.275154829E-1,-3.849274635E0,1.214137793E0
1.549588513E2,9.803035259E-1,-4.086021900E0,6.487119198E-1
1.549636142E2,1.063521862E0,-4.306784153E0,-8.963990211E-2
1.549683771E2,1.065789938E0,-4.498795033E0,-8.687596321E-1
1.549731400E2,1.006689072E0,-4.613348961E0,-1.583192587E0
1.549779029E2,9.220058918E-1,-4.707008839E0,-2.235044956E0
1.549826658E2,7.970681787E-1,-4.724106312E0,-2.795017004E0
1.549874287E2,6.888778806E-1,-4.735820770E0,-3.247962952E0
1.549921916E2,6.330238581E-1,-4.751357079E0,-3.633155823E0
1.549969545E2,5.764889121E-1,-4.686789513E0,-3.800839186E0
1.550017174E2,5.091136694E-1,-4.520532131E0,-3.687239647E0
1.550064803E2,3.677752018E-1,-4.183360577E0,-3.338262081E0
1.550112432E2,1.900568455E-1,-3.845230579E0,-2.766025066E0
1.550160061E2,6.872470677E-2,-3.539853573E0,-2.077742100E0
1.550207691E2,4.888853431E-2,-3.236550331E0,-1.274878979E0
1.550255320E2,5.615615845E-2,-2.935893059E0,-3.943512440E-1
1.550302948E2,1.116329804E-1,-2.643262863E0,4.697248936E-1
1.550350578E2,1.524702162E-1,-2.332946777E0,1.357169390E0
1.550398207E2,2.179699838E-1,-1.905045986E0,2.300286055E0
1.550445836E2,3.282753825E-1,-1.470176220E0,3.336400032E0
1.550493465E2,6.666170955E-1,-1.114967823E0,4.221009731E0
1.550541094E2,1.189831138E0,-8.448419571E-1,4.853840828E0
1.550588723E2,1.803142667E0,-6.221971512E-1,5.075186729E0
1.550636352E2,2.455864191E0,-4.378204346E-1,4.600570202E0
1.550683981E2,2.952061892E0,-2.411136627E-1,3.466534853E0
1.550731610E2,3.217269421E0,-4.774284363E-2,2.317032576E0
1.550779239E2,3.221439362E0,1.653394699E-1,1.523660421E0
1.550826868E2,3.106439114E0,3.209514618E-1,8.781404495E-1
1.550874497E2,2.837743759E0,6.287994385E-1,-2.251451015E-1
1.550922127E2,2.469574451E0,1.214518547E0,-1.471376896E0
1.550969756E2,2.055694818E0,1.827940941E0,-2.392431736E0
1.551017384E2,1.565768003E0,2.450556755E0,-2.980771542E0
1.551065014E2,1.000122786E0,2.974894524E0,-3.061844110E0
1.551112643E2,5.331763029E-1,3.214309692E0,-2.748381376E0
1.551160272E2,1.640502512E-1,3.204294205E0,-2.084036589E0
1.551207901E2,-2.281331122E-1,3.051888466E0,-1.429287434E0
1.551255530E2,-6.526526213E-1,2.954856873E0,-7.807142735E-1
1.551303159E2,-1.119654059E0,3.055753708E0,1.448028088E-1
1.551350788E2,-1.575413704E0,3.370256424E0,1.214246035E0
1.551398417E2,-1.958398461E0,3.545855522E0,2.545855045E0
1.551446046E2,-2.086447239E0,3.505236626E0,3.720032930E0
1.551493676E2,-1.912512779E0,3.455705643E0,4.551242828E0
1.551541304E2,-1.678301215E0,3.513758659E0,4.965559483E0
1.551588933E2,-1.287920594E0,3.583462715E0,5.095678329E0
1.551636563E2,-8.503019810E-1,3.557580948E0,4.957597733E0
1.551684192E2,-3.993984759E-1,3.539763451E0,4.534607887E0
1.551731820E2,-4.315470159E-2,3.571545601E0,3.952769279E0
1.551779450E2,2.080967426E-1,3.658461571E0,3.462507248E0
1.551827079E2,2.796290517E-1,3.753184319E0,2.958726883E0
1.551874708E2,3.724655807E-1,3.672046661E0,2.246055365E0
1.551922337E2,4.560160637E-1,3.477624893E0,1.383013248E0
1.551969966E2,5.399480462E-1,3.210883141E0,5.452201366E-1
1.552017595E2,5.587339401E-1,2.960608482E0,-1.422379017E-1
1.552065224E2,5.153489113E-1,2.667433739E0,-8.725240231E-1
1.552112853E2,4.288680255E-1,2.384445190E0,-1.530114293E0
1.552160482E2,2.652037740E-1,2.078531265E0,-2.070585728E0
1.552208111E2,4.466688633E-2,1.714099884E0,-2.412792683E0
1.552255740E2,-2.536484897E-1,1.343776703E0,-2.534255505E0
1.552303369E2,-5.861617923E-1,9.888200760E-1,-2.440290928E0
1.552350998E2,-9.166923165E-1,6.463594437E-1,-2.262312889E0
1.552398627E2,-1.197211981E0,2.488536835E-1,-1.959321499E0
1.552446256E2,-1.492119670E0,-6.805801392E-2,-1.626854300E0
1.552493885E2,-1.748822808E0,-4.055843353E-1,-1.326991558E0
1.552541515E2,-1.931253433E0,-7.142057419E-1,-1.031415939E0
1.552589144E2,-2.002832651E0,-1.040008545E0,-7.576491833E-1
1.552636772E2,-1.904708147E0,-1.309506893E0,-4.373524189E-1
1.552684402E2,-1.615506887E0,-1.556811333E0,-1.314609051E-1
1.552732031E2,-1.198837519E0,-1.820659161E0,1.522898674E-2
1.552779660E2,-7.101709247E-1,-2.010463238E0,-4.931759834E-2
1.552827289E2,-2.215319723E-1,-2.128613949E0,-2.990984917E-1
1.552874918E2,4.438205659E-1,-2.258500576E0,-3.575086594E-1
1.552922547E2,1.020011902E0,-2.442728519E0,-3.646922112E-1
1.552970176E2,1.606623411E0,-2.568550110E0,-2.645344734E-1
1.553017805E2,2.276904345E0,-2.724231243E0,-3.829994202E-1
1.553065434E2,2.805579901E0,-2.869014740E0,-4.717426300E-1
1.553113063E2,3.235234499E0,-2.986179352E0,-5.644922256E-1
1.553160692E2,3.493369102E0,-3.030500412E0,-6.251668930E-1
1.553208321E2,3.581203222E0,-3.107473373E0,-6.173574924E-1
1.553255950E2,3.394221544E0,-3.179159641E0,-5.712459087E-1
1.553303579E2,2.965708733E0,-3.288890839E0,-7.152345181E-1
1.553351208E2,2.407037735E0,-3.420008659E0,-1.077068329E0
1.553398838E2,1.792705536E0,-3.608202457E0,-1.541653633E0
1.553446467E2,1.191637158E0,-3.857817650E0,-2.078336716E0
1.553494095E2,5.793874264E-1,-4.146810532E0,-2.575640917E0
1.553541725E2,4.897810891E-2,-4.422065258E0,-3.039609432E0
1.553589354E2,-5.091611147E-1,-4.613811970E0,-3.588750124E0
1.553636983E2,-9.198684096E-1,-4.733655930E0,-3.973449707E0
1.553684611E2,-1.285042524E0,-4.781253815E0,-4.164360523E0
1.553732241E2,-1.543525577E0,-4.727632046E0,-4.304198265E0
1.553779870E2,-1.662108660E0,-4.608363628E0,-4.404109478E0
1.553827499E2,-1.626010299E0,-4.384988785E0,-4.264614105E0
1.553875128E2,-1.453105807E0,-3.954790592E0,-3.841040134E0
1.553922757E2,-1.229789019E0,-3.377797127E0,-3.370329380E0
1.553970386E2,-9.080487490E-1,-2.716458797E0,-2.909488440E0
1.554018015E2,-4.920195639E-1,-2.121617794E0,-2.295401096E0
1.554065644E2,-9.840802848E-2,-1.476340294E0,-1.505925059E0
1.554113273E2,2.490893155E-1,-8.193149567E-1,-5.208590031E-1
1.554160902E2,4.837577939E-1,-1.390914917E-1,3.792881966E-1
1.554208531E2,4.787207246E-1,4.658737183E-1,1.162885904E0
1.554256160E2,2.877674103E-1,1.045559883E0,1.757392406E0
1.554303789E2,-1.397591829E-1,1.530613899E0,2.185313940E0
1.554351418E2,-7.934094667E-1,1.871136665E0,2.432451010E0
1.554399047E2,-1.608917475E0,1.976799965E0,2.555711985E0
1.554446676E2,-2.527939558E0,2.036947250E0,2.561537027E0
1.554494305E2,-3.442635775E0,2.080342293E0,2.437576056E0
1.554541934E2,-4.350265026E0,2.078166962E0,2.331874847E0
1.554589564E2,-5.123224258E0,2.018244743E0,2.253867626E0
1.554637192E2,-5.728720665E0,2.172912598E0,2.038076639E0
1.554684821E2,-6.133018494E0,2.563431740E0,2.008549690E0
1.554732451E2,-6.365400314E0,2.984202385E0,2.034555435E0
1.554780080E2,-6.283340931E0,3.404574394E0,2.154976606E0
1.554827708E2,-5.795712471E0,3.739144325E0,2.174232960E0
1.554875338E2,-5.162003994E0,3.993342400E0,2.332552671E0
1.554922967E2,-4.361906528E0,4.193965912E0,2.820164919E0
1.554970596E2,-3.368190765E0,4.345945358E0,3.520014286E0
1.555018225E2,-2.270669460E0,4.384682655E0,4.026900291E0
1.555065854E2,-1.271587849E0,4.307671547E0,4.237679005E0
1.555113483E2,-6.314365268E-1,4.217481613E0,4.240575790E0
1.555161112E2,-2.464426160E-1,4.075606346E0,4.240280151E0
1.555208741E2,-1.578337550E-1,3.912897110E0,4.419495583E0
1.555256370E2,-4.179265499E-1,3.793618202E0,4.441843510E0
1.555303999E2,-9.148387313E-1,3.770030975E0,4.365346909E0
1.555351628E2,-1.568408251E0,3.851342201E0,4.166337013E0
1.555399257E2,-2.197995901E0,3.927280426E0,3.895039797E0
1.555446886E2,-2.753757715E0,3.925952911E0,3.670984983E0
1.555494515E2,-3.127570391E0,3.828177452E0,3.326827288E0
1.555542144E2,-3.255849600E0,3.669857979E0,2.881749630E0
1.555589773E2,-3.110168457E0,3.451103210E0,2.361968040E0
1.555637402E2,-2.797706604E0,3.148255348E0,1.903362513E0
1.555685031E2,-2.382156134E0,2.768875122E0,1.376025200E0
1.555732660E2,-1.888640642E0,2.394629478E0,8.126804829E-1
1.555780289E2,-1.497733116E0,2.033064842E0,2.385501862E-1
1.555827918E2,-1.141463041E0,1.727572441E0,-2.926487923E-1
1.555875547E2,-7.566209435E-1,1.423545837E0,-8.397235870E-1
1.555923176E2,-3.038940430E-1,1.116618156E0,-1.389669657E0
1.555970805E2,1.270685792E-1,8.453760147E-1,-1.852689266E0
1.556018434E2,5.423010588E-1,6.004924774E-1,-2.205731869E0
1.556066063E2,9.549165964E-1,3.438673019E-1,-2.427728653E0
1.556113692E2,1.375742078E0,3.970432281E-2,-2.540030479E0
1.556161321E2,1.724637032E0,-3.310518265E-1,-2.563868999E0
1.556208951E2,1.907026887E0,-6.393842697E-1,-2.524744511E0
1.556256579E2,1.966244221E0,-9.261760712E-1,-2.426533461E0
1.556304208E2,1.973815799E0,-1.201266289E0,-2.213127136E0
1.556351838E2,1.868949175E0,-1.512781620E0,-1.926438212E0
1.556399467E2,1.671661258E0,-1.837244511E0,-1.538627148E0
1.556447095E2,1.408941746E0,-2.189488888E0,-1.172491074E0
1.556494725E2,1.146167040E0,-2.527023792E0,-7.666440010E-1
1.556542354E2,8.793809414E-1,-2.843235970E0,-4.870436192E-1
1.556589982E2,5.304938555E-1,-3.088514328E0,-1.745233536E-1
1.556637611E2,2.966032028E-1,-3.294546127E0,9.795379639E-2
